id,name,code,kecamatan_id/id,postal_code
1101010001,LATIUNG,1101010001,1101010,23895
1101010002,LABUHAN BAJAU,1101010002,1101010,23895
1101010003,SUAK LAMATAN,1101010003,1101010,23895
1101010004,ANA AO,1101010004,1101010,23895
1101010005,LATALING,1101010005,1101010,23895
1101010006,PULAU BENGKALAK,1101010006,1101010,23895
1101010007,BADEGONG,1101010007,1101010,23895
1101010008,KEBUN BARU,1101010008,1101010,23895
1101010009,ULUL MAYANG,1101010009,1101010,23895
1101010010,PASIR TINGGI,1101010010,1101010,23895
1101010011,LABUHAN JAYA,1101010011,1101010,23895
1101010012,LABUHAN BAKTI,1101010012,1101010,23895
1101010013,BATU RALANG,1101010013,1101010,23895
1101010014,ALUS ALUS,1101010014,1101010,23895
1101010015,SEUNEUBOK,1101010015,1101010,23898
1101010016,BLANG SEBEL,1101010016,1101010,23895
1101010017,TRANS BARU,1101010017,1101010,23898
1101010018,TRANS MERANTI,1101010018,1101010,23898
1101010019,TRANS JERNGE,1101010019,1101010,23898
1101020022,AIR PINANG,1101020022,1101020,23891
1101020023,KUALA MAKMUR,1101020023,1101020,23891
1101020024,GANTING,1101020024,1101020,23891
1101020025,LINGGI,1101020025,1101020,23891
1101020026,LUGU,1101020026,1101020,23891
1101020027,SINABANG,1101020027,1101020,23891
1101020028,SUKA MAJU,1101020028,1101020,23891
1101020029,SUKA KARYA,1101020029,1101020,23891
1101020030,SUKA JAYA,1101020030,1101020,23891
1101020031,AIR DINGIN,1101020031,1101020,23891
1101020032,KOTA BATU,1101020032,1101020,23891
1101020035,SUAK BULUH,1101020035,1101020,23891
1101020036,UJUNG TINGGI,1101020036,1101020,23891
1101020037,PULAU SIUMAT,1101020037,1101020,23891
1101020038,SEFOYAN,1101020038,1101020,23891
1101020039,AMAITENG MULIA,1101020039,1101020,23891
1101020040,AMERIA BAHAGIA,1101020040,1101020,23891
1101021001,SITAL,1101021001,1101021,23897
1101021002,LEUBANG,1101021002,1101021,23896
1101021003,LEUBANG HULU,1101021003,1101021,23896
1101021004,AWE SEUBAL,1101021004,1101021,23896
1101021005,LANTIK,1101021005,1101021,23896
1101021006,AWE KECIL,1101021006,1101021,23896
1101021007,SALUR,1101021007,1101021,23896
1101021008,SALUR LATUN,1101021008,1101021,23896
1101021009,SALUR LASENGALU,1101021009,1101021,23896
1101021010,NANCALA,1101021010,1101021,23896
1101021011,MAUDIL,1101021011,1101021,23896
1101021012,INOR,1101021012,1101021,23896
1101021013,NAIBOS,1101021013,1101021,23896
1101021014,LAAYON,1101021014,1101021,23896
1101021015,ANGKEO,1101021015,1101021,23896
1101021016,BUNON,1101021016,1101021,23896
1101021017,SILENGAS,1101021017,1101021,23896
1101021018,PULAU TEUPAH,1101021018,1101021,23896
1101022001,KAHAT,1101022001,1101022,23899
1101022002,BUSUNG INDAH,1101022002,1101022,23899
1101022003,NANCAWA,1101022003,1101022,23899
1101022004,LABUAH,1101022004,1101022,23899
1101022005,ABAIL,1101022005,1101022,23899
1101022006,SIMPANG ABAIL,1101022006,1101022,23899
1101022007,LANTING,1101022007,1101022,23899
1101022008,LASIKIN,1101022008,1101022,23899
1101022009,MATANURUNG,1101022009,1101022,23899
1101022010,SUA SUA,1101022010,1101022,23899
1101022011,BATU BATU,1101022011,1101022,23899
1101022012,SITUBUK,1101022012,1101022,23899
1101030001,DIHIT,1101030001,1101030,23894
1101030002,LAUKE,1101030002,1101030,23894
1101030003,LAMBAYA,1101030003,1101030,23894
1101030004,LAKUBANG,1101030004,1101030,23894
1101030005,KAMPUNG AIE,1101030005,1101030,23894
1101030006,LAUREE,1101030006,1101030,23894
1101030007,LATITIK,1101030007,1101030,23894
1101030008,LAMAYANG,1101030008,1101030,23894
1101030009,WEL WEL,1101030009,1101030,23894
1101030020,SITUFA JAYA,1101030020,1101030,23894
1101030021,PUTRA JAYA,1101030021,1101030,23894
1101030022,LUAN SORIP,1101030022,1101030,23894
1101030023,SUAK BARU,1101030023,1101030,23894
1101030024,SEBBE,1101030024,1101030,23894
1101030025,KUTA BARU,1101030025,1101030,23894
1101030026,WEL LANGKOM,1101030026,1101030,23894
1101031001,KUALA BAKTI,1101031001,1101031,23897
1101031002,LUGU SEBAHAK,1101031002,1101031,23897
1101031003,GUNUNG PUTIH,1101031003,1101031,23897
1101031004,BABUSSALAM,1101031004,1101031,23897
1101031005,MUARA AMAN,1101031005,1101031,23897
1101031006,LUAN BALU,1101031006,1101031,23897
1101031007,SAMBAI,1101031007,1101031,23897
1101031008,KUALA BARU,1101031008,1101031,23897
1101031009,TANJUNG RAYA,1101031009,1101031,23897
1101031010,BULU HADIK,1101031010,1101031,23897
1101032001,BUBUHAN,1101032001,1101032,23895
1101032002,AMARABU,1101032002,1101032,23895
1101032003,KUTA INANG,1101032003,1101032,23895
1101032004,KUTA PADANG,1101032004,1101032,23895
1101032005,LATAK AYAH,1101032005,1101032,23895
1101032006,SIBULUH,1101032006,1101032,23895
1101032007,BORENGAN,1101032007,1101032,23895
1101032008,UJUNG PADANG,1101032008,1101032,23895
1101040001,UJUNG SALANG,1101040001,1101040,23893
1101040002,PADANG UNOI,1101040002,1101040,23893
1101040003,MEUNAFA,1101040003,1101040,23893
1101040004,NASREUHE,1101040004,1101040,23893
1101040005,ALONG,1101040005,1101040,23896
1101040006,PANTON LAWE,1101040006,1101040,23893
1101040007,MUTIARA,1101040007,1101040,23893
1101040008,KARYA BAKTI,1101040008,1101040,23893
1101040009,TAMON JAYA,1101040009,1101040,23893
1101040010,JAYA BARU,1101040010,1101040,23893
1101040011,TAMENG,1101040011,1101040,23893
1101040012,LALLA BAHAGIA,1101040012,1101040,23893
1101040013,SUAK MANANG,1101040013,1101040,23893
1101040014,BUNGA,1101040014,1101040,23893
1101040015,GANANG PUSAKO,1101040015,1101040,23893
1101040016,KENANGAN JAYA,1101040016,1101040,23893
1101050007,SANGGIRAN,1101050007,1101050,23892
1101050008,AMABAAN,1101050008,1101050,23892
1101050009,MITEUM,1101050009,1101050,23892
1101050010,MALASIN,1101050010,1101050,23892
1101050011,LAMAMEK,1101050011,1101050,23892
1101050012,SIGULAI,1101050012,1101050,23892
1101050013,SEMBILAN,1101050013,1101050,23892
1101050014,LAYABAUNG,1101050014,1101050,23892
1101050015,LHOK MAKMUR,1101050015,1101050,23892
1101050016,UJUNG HARAPAN,1101050016,1101050,23892
1101050017,LHOK BIKHAO,1101050017,1101050,23892
1101050018,BABUL MAKMUR,1101050018,1101050,23892
1101050019,BATU RAGI,1101050019,1101050,23892
1101050020,SINAR BAHAGIA,1101050020,1101050,23892
1101051001,LAFAKHA,1101051001,1101051,23898
1101051002,LHOK DALAM,1101051002,1101051,23898
1101051003,LUBUK BAIK,1101051003,1101051,23898
1101051004,LANGI,1101051004,1101051,23898
1101051005,SERAFON,1101051005,1101051,23898
1101051006,LHOK PAUH,1101051006,1101051,23898
1101051007,LAMEREM,1101051007,1101051,23898
1101051008,LEWAK,1101051008,1101051,23898
1102010003,PULAU BAGUK,1102010003,1102010,24791
1102010004,PULAU BALAI,1102010004,1102010,24791
1102010005,TELUK NIBUNG,1102010005,1102010,24791
1102011001,ASANTOLA,1102011001,1102011,24792
1102011002,UJUNG SIALIT,1102011002,1102011,24792
1102011003,HALOBAN,1102011003,1102011,24792
1102011004,SUKA MAKMUR,1102011004,1102011,24792
1102020003,PULO SAROK,1102020003,1102020,24785
1102020004,PASAR SINGKIL,1102020004,1102020,24785
1102020005,UJUNG,1102020005,1102020,24785
1102020006,KOTA SIMBOLING,1102020006,1102020,24785
1102020007,KILANGAN,1102020007,1102020,24785
1102020009,TELUK AMBUN,1102020009,1102020,24785
1102020010,RANTAU GEDANG,1102020010,1102020,24785
1102020011,TELUK RUMBIA,1102020011,1102020,24785
1102020012,TAKAL PASIR,1102020012,1102020,24785
1102020013,SELOK ACEH,1102020013,1102020,24785
1102020014,PEA BUMBUNG,1102020014,1102020,24785
1102020015,PEMUKA,1102020015,1102020,24785
1102020019,SUKA DAMAI,1102020019,1102020,24785
1102020020,UJUNG BAWANG,1102020020,1102020,24785
1102020021,SITI AMBIA,1102020021,1102020,24785
1102020022,SUKA MAKMUR,1102020022,1102020,24784
1102021001,GOSONG TELAGA UTARA,1102021001,1102021,24787
1102021002,GOSONG TELAGA SELATAN,1102021002,1102021,24791
1102021003,GOSONG TELAGA TIMUR,1102021003,1102021,24787
1102021004,TELAGA BAKTI,1102021004,1102021,24787
1102021005,KAMPUNG BARU,1102021005,1102021,24787
1102021006,KETAPANG INDAH,1102021006,1102021,24787
1102021007,GOSONG TELAGA BARAT,1102021007,1102021,24787
1102022001,KAYU MENANG,1102022001,1102022,24788
1102022002,KUALA BARU SUNGAI,1102022002,1102022,24788
1102022003,KUALA BARU LAUT,1102022003,1102022,24788
1102022004,SUKA JAYA,1102022004,1102022,24788
1102030017,PANGI,1102030017,1102030,24783
1102030026,TUGAN,1102030026,1102030,24783
1102030027,CIBUBUKAN,1102030027,1102030,24783
1102030028,KAIN GOLONG,1102030028,1102030,24783
1102030029,SUKAREJO,1102030029,1102030,24783
1102030030,TUH TUHAN,1102030030,1102030,24783
1102030031,LAE GECIH,1102030031,1102030,24783
1102030032,SIATAS,1102030032,1102030,24794
1102030033,KUTA KERANGAN,1102030033,1102030,24783
1102030034,LIPAT KAJANG,1102030034,1102030,24783
1102030035,TANJUNG MAS,1102030035,1102030,24783
1102030036,SERASAH,1102030036,1102030,24783
1102030038,UJUNG LIMUS,1102030038,1102030,24783
1102030039,SILATONG,1102030039,1102030,24783
1102030040,LAE RIMAN,1102030040,1102030,24783
1102030041,PERTABAS,1102030041,1102030,24783
1102030042,KUTA TINGGI,1102030042,1102030,24783
1102030043,LAE NIPE,1102030043,1102030,24783
1102030044,PAKIRAMAN,1102030044,1102030,24783
1102030048,LAE GAMBIR,1102030048,1102030,24783
1102030049,KUTA BATU,1102030049,1102030,24783
1102030050,GUHA,1102030050,1102030,24783
1102030051,LIPAT KAJANG ATAS,1102030051,1102030,24783
1102030052,SIDODADI,1102030052,1102030,24783
1102030053,PANDAN SARI,1102030053,1102030,24783
1102031001,PERTAMPAKAN,1102031001,1102031,24784
1102031002,TANAH MERAH,1102031002,1102031,24784
1102031003,SEBATANG,1102031003,1102031,24784
1102031004,SEPING BARU,1102031004,1102031,24784
1102031005,PERANGUSAN,1102031005,1102031,24784
1102031006,GUNUNG LAGAN,1102031006,1102031,24784
1102031007,TANAH BARA,1102031007,1102031,24784
1102031008,SUKA MAKMUR,1102031008,1102031,24784
1102031009,SIDOREJO,1102031009,1102031,24784
1102031010,PANDAN SARI,1102031010,1102031,24783
1102031011,BLOK 31,1102031011,1102031,24784
1102031012,BLOK 18,1102031012,1102031,24784
1102031013,SANGGABERU SILULUSAN,1102031013,1102031,24784
1102031014,BLOK 15,1102031014,1102031,24784
1102031015,TULAAN,1102031015,1102031,24784
1102031016,BLOK VI BARU,1102031016,1102031,24793
1102031017,TUNAS HARAPAN,1102031017,1102031,24784
1102031018,LAE BUTAR,1102031018,1102031,24784
1102031019,RIMO,1102031019,1102031,24784
1102031020,SIANJO ANJO MERIAH,1102031020,1102031,24784
1102031021,CINGKAM,1102031021,1102031,24784
1102031022,BUKIT HARAPAN,1102031022,1102031,24784
1102031023,PENJAHITAN,1102031023,1102031,24784
1102031024,TANJUNG BETIK,1102031024,1102031,24784
1102031025,LABUHAN KERA,1102031025,1102031,24784
1102032001,SITUBAN MAKMUR,1102032001,1102032,24771
1102032002,LAE BALNO,1102032002,1102032,24771
1102032003,SIKORAN,1102032003,1102032,24771
1102032004,NAPA GALUH,1102032004,1102032,24771
1102032005,BISKANG,1102032005,1102032,24771
1102032006,SITUBUH-TUBUH,1102032006,1102032,24771
1102032007,DANAU PINANG,1102032007,1102032,24784
1102033001,MANDUMPANG,1102033001,1102033,24772
1102033002,ALUR LINCI,1102033002,1102033,24772
1102033003,SIRIMO MUNGKUR,1102033003,1102033,24772
1102033004,KERAS,1102033004,1102033,24772
1102033005,KETANGKUHAN,1102033005,1102033,24772
1102033006,SIOMPIN,1102033006,1102033,24772
1102033007,BULU ARA,1102033007,1102033,24772
1102033008,LAE BANGUN,1102033008,1102033,24772
1102033009,BULU SEMA,1102033009,1102033,24772
1102033010,PANGKALAN SULAMPI,1102033010,1102033,24772
1102033011,SURO BARU,1102033011,1102033,24772
1102033012,LAE CIKALA,1102033012,1102033,24787
1102042001,SRI KAYU,1102042001,1102042,24773
1102042002,PEA JAMBU,1102042002,1102042,24773
1102042003,LAE PINANG,1102042003,1102042,24773
1102042004,SINGKOHOR,1102042004,1102042,24773
1102042005,MUKTI HARAPAN,1102042005,1102042,24788
1102042006,MUKTI JAYA,1102042006,1102042,24773
1102042007,LAE SIPOLA,1102042007,1102042,24773
1102043001,MUARA PEA,1102043001,1102043,24774
1102043002,SUMBER MUKTI,1102043002,1102043,24774
1102043003,LADANG BISIK,1102043003,1102043,24774
1102043004,SAMAR DUA,1102043004,1102043,24774
1102043005,BUTAR,1102043005,1102043,24774
1102043006,MUKTI LINCIR,1102043006,1102043,
1102043007,LAPAHAN BUAYA,1102043007,1102043,24774
1102043008,LENTONG,1102043008,1102043,24774
1102043009,DANAU BUNGARA,1102043009,1102043,24774
1102043010,SILAKAR UDANG,1102043010,1102043,24792
1103010001,KUTA PADANG,1103010001,1103010,23774
1103010002,RAKET,1103010002,1103010,23774
1103010003,GAMPONG TENGAH,1103010003,1103010,23774
1103010004,TEPIN TINGGI,1103010004,1103010,23774
1103010005,IE MEUDAMA,1103010005,1103010,23774
1103010009,UJONG TAN0H,1103010009,1103010,23778
1103010010,KEUDE TRUMON,1103010010,1103010,23774
1103010011,KUTA BARU,1103010011,1103010,23774
1103010012,SINGLENG,1103010012,1103010,23774
1103010013,PANTON BILI,1103010013,1103010,23774
1103010027,UPT II PD HARAPAN,1103010027,1103010,23774
1103010030,SEUNABOK JAYA (EX UPT V),1103010030,1103010,23774
1103011001,TITI POBEN,1103011001,1103011,23776
1103011002,ALUR BUJOK,1103011002,1103011,23776
1103011003,SEUNEUBOK PUNTHO,1103011003,1103011,23776
1103011008,PINTO RIMBA,1103011008,1103011,23776
1103011009,KRUNG LUAS,1103011009,1103011,23776
1103011010,JAMBO DALEM,1103011010,1103011,23776
1103011011,KAPAI SEUSAK,1103011011,1103011,23776
1103011012,UPT I SNB PUSAKA,1103011012,1103011,23776
1103012001,LHOK RAYA,1103012001,1103012,23775
1103012002,IE JEUREUNEH,1103012002,1103012,23775
1103012003,NACA,1103012003,1103012,23775
1103012004,COT BAYU,1103012004,1103012,23775
1103012005,JAMBO PAPEUN,1103012005,1103012,23775
1103012006,LADANG RIMBA,1103012006,1103012,23775
1103012007,PULO PAYA,1103012007,1103012,23775
1103012008,KRUENG BATEE,1103012008,1103012,23771
1103012009,KAMPONG TEUNGOH,1103012009,1103012,23775
1103012010,GUNONG KAPHO,1103012010,1103012,23775
1103020001,UJUNG MANGKI,1103020001,1103020,23773
1103020002,KEUDE BAKONGAN,1103020002,1103020,23773
1103020003,KAMPUNG BARU,1103020003,1103020,23777
1103020014,UJUNG PADANG,1103020014,1103020,23772
1103020015,KMP DRIEN,1103020015,1103020,23773
1103020023,DAHRUL IHSAN,1103020023,1103020,23773
1103020024,PADANG BEURAHAN,1103020024,1103020,23773
1103021002,UJUNG PULO CUT,1103021002,1103021,23777
1103021003,UJUNG PULO RAYEUK,1103021003,1103021,23777
1103021004,PASI SEUBADEH,1103021004,1103021,23777
1103021005,LADANG RIMBA,1103021005,1103021,23775
1103021006,SIMPANG,1103021006,1103021,23777
1103021007,SAWAH TINGKEUM,1103021007,1103021,23777
1103021008,SEULEUKAT,1103021008,1103021,23777
1103022001,SENEUBOK ALUR BULAH,1103022001,1103022,23778
1103022002,ALURDUAMAS,1103022002,1103022,23778
1103022003,JAMBO KEUPOK,1103022003,1103022,23778
1103022004,UJUNG TANOH,1103022004,1103022,23774
1103022005,BEUTONG,1103022005,1103022,23778
1103022006,UJUNG GUNONG RAYEK,1103022006,1103022,23778
1103022007,UJUNG GUNUNG CUT,1103022007,1103022,23778
1103022008,RAMBONG,1103022008,1103022,23778
1103022009,SEUNEUBOK KEURANJI,1103022009,1103022,23778
1103022010,BUKIT GADING,1103022010,1103022,23778
1103030001,PASI LEMBANG,1103030001,1103030,23772
1103030002,UJUNG PADANG,1103030002,1103030,23772
1103030003,INDRA DAMAI,1103030003,1103030,23772
1103030004,SUAQ BAKONG,1103030004,1103030,23772
1103030005,BARAT DAYA,1103030005,1103030,23772
1103030006,SIALANG,1103030006,1103030,23772
1103030007,KAPEH,1103030007,1103030,23772
1103030008,PULO IE,1103030008,1103030,23772
1103030009,JUA,1103030009,1103030,23772
1103030010,PASI MERAPAT,1103030010,1103030,23772
1103030011,UJUNG,1103030011,1103030,23772
1103030012,LUAR,1103030012,1103030,23772
1103030013,KEDAI KANDANG,1103030013,1103030,23772
1103030014,RANTAU BINUANG,1103030014,1103030,23772
1103030015,UJUNG PASIR,1103030015,1103030,23772
1103030016,GELUMBUK,1103030016,1103030,23772
1103030017,KEDAI RUNDING,1103030017,1103030,23772
1103031001,SAPIK,1103031001,1103031,23779
1103031002,DURIAN KAWAN,1103031002,1103031,23779
1103031003,ALAI,1103031003,1103031,23779
1103031004,PAYA DAPUR,1103031004,1103031,23779
1103031005,PUCUK LEMBANG,1103031005,1103031,23779
1103031006,LAWE BULUH DIDI,1103031006,1103031,23779
1103031007,LAWE SAWAH,1103031007,1103031,23779
1103031008,PAYA LABA,1103031008,1103031,23779
1103031009,LAWE CIMANOK,1103031009,1103031,23779
1103040001,KEDAI PADANG,1103040001,1103040,23771
1103040002,PASI KUALA BAU,1103040002,1103040,23771
1103040003,SUAQ GERINGGENG,1103040003,1103040,23771
1103040004,SIMPANG LHEE,1103040004,1103040,23771
1103040005,SIMPANG EMPAT,1103040005,1103040,23771
1103040006,JAMBO MANYANG,1103040006,1103040,23771
1103040007,LIMAU PURUT,1103040007,1103040,23771
1103040008,PULO KAMBING,1103040008,1103040,23771
1103040009,KAMPUNG PAYA,1103040009,1103040,23771
1103040010,KRUENG BATU,1103040010,1103040,23771
1103040011,GUNONG PULO,1103040011,1103040,23771
1103040012,PULO IE I,1103040012,1103040,23771
1103040013,KRUENG BATEE,1103040013,1103040,23771
1103040014,PASI KUALA ASAHAN,1103040014,1103040,23771
1103040015,FAJAR HARAPAN,1103040015,1103040,23771
1103040036,KRUENG KLUET,1103040036,1103040,23771
1103040039,ALUR MAS,1103040039,1103040,23771
1103040050,KAMPUNG TINGGI,1103040050,1103040,23771
1103040051,KAMPUNG RUAK,1103040051,1103040,23771
1103040052,KOTA FAJAR,1103040052,1103040,23771
1103040053,GUNUNG PUDUNG,1103040053,1103040,23771
1103041001,UJUNG PADANG ASAHAN,1103041001,1103041,23755
1103041002,PULO IE II,1103041002,1103041,23755
1103041003,IE MIRAH,1103041003,1103041,23755
1103041004,UJUNG PADANG RASIAN,1103041004,1103041,23755
1103041005,PASI RASIAN,1103041005,1103041,23755
1103041006,TEUPIN GAJAH,1103041006,1103041,23755
1103041007,KAMPUNG BARO,1103041007,1103041,23755
1103041008,KRUENG KELEE,1103041008,1103041,23755
1103041009,LHOK SIALANG RAYEUK,1103041009,1103041,23755
1103041010,LHOK SIALANG CUT,1103041010,1103041,23755
1103041011,PAYATEUK,1103041011,1103041,23755
1103041012,SILOLO,1103041012,1103041,23755
1103041013,KAMPUNG BARU,1103041013,1103041,23755
1103041014,SI NEUBOK,1103041014,1103041,23755
1103041015,LADANG TUHA,1103041015,1103041,23755
1103041016,PANTON BILI,1103041016,1103041,23755
1103041017,LADANG TEUNGOH,1103041017,1103041,23755
1103041018,PUCUK KRUENG,1103041018,1103041,23755
1103041019,MATA IE,1103041019,1103041,23755
1103041020,UJUNG BATU,1103041020,1103041,23755
1103041021,PANTE RAJA,1103041021,1103041,23755
1103042001,JAMBO PAPAN,1103042001,1103042,23756
1103042002,KOTO INDARUNG,1103042002,1103042,23756
1103042003,SIURAI URAI,1103042003,1103042,23756
1103042004,MALAKA,1103042004,1103042,23756
1103042005,LAWE MELANG,1103042005,1103042,23756
1103042006,KOTO,1103042006,1103042,23770
1103042007,KAMPUNG SAWAH,1103042007,1103042,23756
1103042008,KAMPUNG PADANG,1103042008,1103042,23756
1103042009,PULO AIR,1103042009,1103042,23756
1103042010,MERSAK,1103042010,1103042,23756
1103042011,SIMPANG DUA,1103042011,1103042,23770
1103042012,SIMPANG TIGA,1103042012,1103042,23753
1103042013,ALUR KEJRUN,1103042013,1103042,23756
1103050001,GUNUNG KERAMBIL,1103050001,1103050,23719
1103050002,AIR BERUDANG,1103050002,1103050,23719
1103050003,LHOK KETAPANG,1103050003,1103050,23718
1103050004,HILIR,1103050004,1103050,23717
1103050005,PASAR,1103050005,1103050,23711
1103050006,PADANG,1103050006,1103050,23713
1103050007,TEPI AIR,1103050007,1103050,23712
1103050008,HULU,1103050008,1103050,23714
1103050009,JAMBO APHA,1103050009,1103050,23716
1103050010,LHOK BENGKUANG,1103050010,1103050,23715
1103050011,BATU ITAM,1103050011,1103050,23719
1103050012,PANJUPIAN,1103050012,1103050,23711
1103050013,LHOK RUKAM,1103050013,1103050,23719
1103050014,AIR PINANG,1103050014,1103050,23719
1103050015,PANTON LUAS,1103050015,1103050,23719
1103050016,LHOK BENGKUANG TIMUR,1103050016,1103050,23715
1103060001,UJUNG TANAH,1103060001,1103060,23752
1103060002,PAYONAN GADANG,1103060002,1103060,23752
1103060003,LUBUK LAYU,1103060003,1103060,23752
1103060004,SUAQ HULU,1103060004,1103060,23752
1103060005,LUAR,1103060005,1103060,23752
1103060006,UJUNG KAMPUNG,1103060006,1103060,23752
1103060007,TAMPANG,1103060007,1103060,23752
1103060008,JILATANG,1103060008,1103060,23752
1103060009,AIR SIALANG HULU,1103060009,1103060,23752
1103060010,AIR SIALANG TENGAH,1103060010,1103060,23752
1103060011,AIR SIALANG HILIR,1103060011,1103060,23752
1103060012,SUBARANG,1103060012,1103060,23752
1103060013,GUNUNG KETEK,1103060013,1103060,23752
1103060014,KOTA BARU,1103060014,1103060,23754
1103060015,MADAT,1103060015,1103060,23752
1103060016,DALAM,1103060016,1103060,23752
1103060017,TENGAH,1103060017,1103060,23752
1103060018,BALAI,1103060018,1103060,23752
1103060019,BARU,1103060019,1103060,23752
1103060020,GADANG,1103060020,1103060,23752
1103060021,LADANG KASIK PUTIH,1103060021,1103060,23752
1103060022,LADANG PANTON LUAS,1103060022,1103060,23752
1103060023,ALUR SIMERAH,1103060023,1103060,23752
1103060024,ALUR PINANG,1103060024,1103060,23752
1103060025,GUNUNG CUT,1103060025,1103060,23752
1103060026,KUTA BLANG,1103060026,1103060,23752
1103060027,BATEE TUNGGAI,1103060027,1103060,23752
1103060028,ARAFAH,1103060028,1103060,23752
1103070001,SAWANG BAU,1103070001,1103070,23753
1103070002,UJUNG PADANG,1103070002,1103070,23753
1103070003,KUTA BARO,1103070003,1103070,23752
1103070004,SIMPANG III,1103070004,1103070,23753
1103070005,BLANG GELINGGANG,1103070005,1103070,23753
1103070006,MEULIGO,1103070006,1103070,23753
1103070007,SAWANG I,1103070007,1103070,23753
1103070008,SAWANG II,1103070008,1103070,23753
1103070009,UJUNG KARANG,1103070009,1103070,23753
1103070010,LHOK PAWOH,1103070010,1103070,23753
1103070011,PANTON LUAS,1103070011,1103070,23753
1103070012,TRIENG MEUDURO TUNONG,1103070012,1103070,23753
1103070013,TRIENG MEUDURO BAROH,1103070013,1103070,23753
1103070014,SIKULAT,1103070014,1103070,23753
1103070015,MUTIARA,1103070015,1103070,23753
1103080001,ALUE MEUTUAH,1103080001,1103080,23754
1103080002,LHOK AMAN,1103080002,1103080,23754
1103080003,LADANG BARO,1103080003,1103080,23754
1103080004,LABUHAN TAROK,1103080004,1103080,23754
1103080005,TANJUNG HARAPAN,1103080005,1103080,23754
1103080006,KUTA BARO,1103080006,1103080,23752
1103080007,KEUDE MEUKEK,1103080007,1103080,23754
1103080008,ARON TUNGGAI,1103080008,1103080,23754
1103080009,BLANG BLADEH,1103080009,1103080,23754
1103080010,BLANG TEUNGOH,1103080010,1103080,23754
1103080011,IE BUBOH,1103080011,1103080,23754
1103080012,KUTA BULOH II,1103080012,1103080,23754
1103080013,KUTA BULOH I,1103080013,1103080,23754
1103080014,IE DINGEN,1103080014,1103080,23754
1103080015,DRIEN JALO,1103080015,1103080,23754
1103080016,JAMBO PAPEUN,1103080016,1103080,23754
1103080017,BUKET MEUH,1103080017,1103080,23754
1103080018,ALUE BARO,1103080018,1103080,23754
1103080019,ROT TEUNGOH,1103080019,1103080,23754
1103080020,BLANG KUALA,1103080020,1103080,23754
1103080021,LADANG TUHA,1103080021,1103080,23754
1103080022,LHOK MAMPLAM,1103080022,1103080,23754
1103080023,LABUHAN TAROK II,1103080023,1103080,23754
1103090010,PADANG BARU,1103090010,1103090,23761
1103090011,LEMBAH BARU,1103090011,1103090,23761
1103090012,TENGAH BARU,1103090012,1103090,23761
1103090013,PAWOH,1103090013,1103090,23761
1103090014,APHA,1103090014,1103090,23761
1103090015,PASAR LAMA,1103090015,1103090,23761
1103090016,PADANG BAKAU,1103090016,1103090,23761
1103090028,BAKAU HULU,1103090028,1103090,23761
1103090029,MANGGIS HARAPAN,1103090029,1103090,23761
1103090030,UJUNG BATU,1103090030,1103090,23761
1103090031,DALAM,1103090031,1103090,23761
1103090032,KOTA PALAK,1103090032,1103090,23761
1103090033,CACANG,1103090033,1103090,23761
1103090034,TENGAH PISANG,1103090034,1103090,23761
1103090035,PISANG,1103090035,1103090,23761
1103090036,HULU PISANG,1103090036,1103090,23761
1103091001,KEUMUMU HILIR,1103091001,1103091,23758
1103091002,PAYA PEULUMAT,1103091002,1103091,23758
1103091003,TENGAH PEULUMAT,1103091003,1103091,23758
1103091004,PADANG PEULUMAT,1103091004,1103091,23758
1103091005,LIMAU SARING,1103091005,1103091,23758
1103091006,AUR PEULUMAT,1103091006,1103091,23758
1103091007,KEUMUMU HULU,1103091007,1103091,23758
1103091008,BEUTONG,1103091008,1103091,23758
1103091009,PEUNALOP,1103091009,1103091,23758
1103091010,GUNUNG ROTAN,1103091010,1103091,23758
1103091011,KEUMUMU SEBERANG,1103091011,1103091,23758
1103091012,SAWANG INDAH,1103091012,1103091,23758
1103092001,PULO IE,1103092001,1103092,23757
1103092002,SUAK LOKAN,1103092002,1103092,23757
1103092003,IKU LHUNG,1103092003,1103092,23757
1103092004,PANTE GEULIMA,1103092004,1103092,23757
1103092005,BLANG BARU,1103092005,1103092,23757
1103092006,BLANG POROH,1103092006,1103092,23757
1103092007,KUTA IBOH,1103092007,1103092,23757
1103092008,TUTONG,1103092008,1103092,23757
1103092009,UJUNG PADANG,1103092009,1103092,23753
1103092010,TENGAH IBOH,1103092010,1103092,23757
1103092011,PEULOKAN,1103092011,1103092,23757
1103092012,KUTA TRIENG,1103092012,1103092,23757
1103092013,PANTON PAWOH,1103092013,1103092,23757
1103092014,BATEE MEUCANANG,1103092014,1103092,23757
1103092015,PANTON RUBEK,1103092015,1103092,23757
1104010021,MUARA BARU,1104010021,1104010,24661
1104010022,PASIR BANGUN,1104010022,1104010,24661
1104010023,NGKERAN,1104010023,1104010,24661
1104010024,LAWE KONGKIR,1104010024,1104010,24661
1104010025,KUBU,1104010025,1104010,24661
1104010026,KUTA CINGKAM II,1104010026,1104010,24661
1104010027,KUTA CINGKAM I,1104010027,1104010,24661
1104010028,LAWE SEMPILANG,1104010028,1104010,24661
1104010029,KUTA BATU II,1104010029,1104010,24661
1104010030,KUTA BATU I,1104010030,1104010,24661
1104010031,PRAPAT BATU NUNGGUL,1104010031,1104010,24661
1104010032,PULO SEPANG,1104010032,1104010,24661
